match_id,date,venue,city,temperature,humidity,wind_speed,precipitation,dew_factor,pitch_type,pitch_bounce,pitch_pace,pitch_turn,pitch_swing,pitch_run_rate,pitch_boundary_rate,pitch_wicket_rate,pitch_extra_rate,venue_id,venue_avg_runs,venue_matches,venue_high_score,venue_low_score,is_day_match,is_night_match,season,is_rain_affected,is_dew_affected,weather_impact,pitch_difficulty,venue_scoring_potential,match_conditions_score
1297807,2022-05-27,"Trent Bridge, Nottingham",Nottingham,25.302540721856097,76.02813726056084,4.980232285240071,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.197530864197532,0.16872427983539096,0.37037037037037035,0.0411522633744856,451,140.0,50,200,80,False,True,spring,False,False,7.327707392261666,1.0,2.95252382564592,3.9215877220338506
1297808,2022-05-28,"Grace Road, Leicester",Leicester,29.100990589022704,59.448025456664624,4.820626270324889,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.857142857142858,0.1152073732718894,0.4147465437788019,0.04608294930875576,145,140.0,50,200,80,False,True,spring,False,False,6.84662558580048,1.0,2.7703768442943333,3.6927256031790585
1297809,2022-05-29,"Edgbaston, Birmingham",Birmingham,19.023580670829304,88.47172403189951,6.122931830926604,0.05,0.0,balanced,1.0,1.0,1.0,1.0,8.347826086956522,0.16956521739130434,0.3652173913043478,0.06521739130434782,122,140.0,50,200,80,False,True,spring,False,False,7.550530634863227,1.0,2.9898356721819748,4.018179388381686
1297810,2022-05-29,"Old Trafford, Manchester",Manchester,18.54809479459179,81.91320327949428,6.277703169222228,0.05,0.0,flat,1.2,1.3,0.7,0.6,8.66938775510204,0.1510204081632653,0.36734693877551017,0.04081632653061224,302,140.0,50,200,80,False,True,spring,False,False,7.20601027727834,0.96,2.9875398032380382,3.8639120715589437
1297811,2022-05-29,"Headingley, Leeds",Leeds,31.3512624372814,60.82088275968787,5.075933459106971,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.346774193548386,0.1814516129032258,0.3870967741935484,0.04032258064516129,174,140.0,50,200,80,False,True,spring,False,False,7.191357073533927,1.0,2.9538131267082313,3.8673054547552175
1297812,2022-05-29,"Radlett Cricket Club, Radlett",Radlett,31.461339656294673,68.55302214486034,6.072377030344102,0.0,0.0,flat,1.2,1.3,0.7,0.6,8.535564853556485,0.1799163179916318,0.401673640167364,0.03765690376569038,327,140.0,50,200,80,False,True,spring,False,False,7.788260478941305,0.96,3.032382533249779,4.105780698226478
1297813,2022-05-29,"County Ground, Hove",Brighton,29.79693867599983,67.37686313218252,6.236032610670051,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.144578313253012,0.15261044176706828,0.2891566265060241,0.060240963855421686,99,140.0,50,200,80,False,True,spring,False,False,7.59574354634312,1.0,2.9740321859596133,4.033103855729171
1297814,2022-05-29,"The Cooper Associates County Ground, Taunton",Taunton,29.49235270469387,58.14693283620775,3.679451518813579,0.0,0.0,flat,1.2,1.3,0.7,0.6,8.623115577889449,0.19095477386934673,0.3919597989949749,0.01507537688442211,435,140.0,50,200,80,False,True,spring,False,False,6.592472216042491,0.96,2.9215587793931936,3.6053006422956355
1297815,2022-05-30,"Trent Bridge, Nottingham",Nottingham,29.116293107485983,71.81992428799934,5.325066241695007,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.5675675675675675,0.16216216216216217,0.32432432432432434,0.04504504504504504,451,140.0,50,200,80,False,True,spring,False,False,7.567638773487567,1.0,2.913520634105513,4.009759636216129
1297816,2022-05-30,"The Rose Bowl, Southampton",Southampton,27.99609820009207,64.79366683280305,4.556039932195953,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.767123287671233,0.1278538812785388,0.4383561643835616,0.0365296803652968,438,140.0,50,200,80,False,True,spring,False,False,6.950501148088551,1.0,2.7717624435759785,3.734552947950616
1297817,2022-05-31,"Headingley, Leeds",Leeds,30.942492267768504,72.01691740449004,6.217769422331871,0.0,0.0,flat,1.2,1.3,0.7,0.6,10.4375,0.22916666666666666,0.25,0.10416666666666667,174,140.0,50,200,80,False,True,spring,False,False,7.938648981467727,0.96,3.2376148981467723,4.206982572216445
1297818,2022-05-31,"Kennington Oval, London",London,17.12589804013669,73.74860383259214,5.372812426379077,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.015873015873016,0.12698412698412698,0.6349206349206349,0.09523809523809523,205,140.0,50,200,80,False,True,spring,False,False,6.474582480919092,1.0,2.7490455496792103,3.5396421023034788
1297819,2022-05-31,"County Ground, Chelmsford",Chelmsford,29.40559436799417,66.28817771361446,3.255164982987137,0.0,0.0,flat,1.2,1.3,0.7,0.6,8.669856459330143,0.20574162679425836,0.2296650717703349,0.05741626794258373,97,140.0,50,200,80,False,True,spring,False,False,6.906001319077568,0.96,2.9575857778407713,3.7379176831991816
1297820,2022-05-31,"Trent Bridge, Nottingham",Nottingham,24.612374228667598,78.12077177967095,3.6911322312926207,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.36986301369863,0.1415525114155251,0.4657534246575342,0.0730593607305936,451,140.0,50,200,80,False,True,spring,False,False,7.105502458108832,1.0,2.847536547180746,3.811708292679682
1297821,2022-06-01,"County Ground, Bristol",Bristol,27.830788177203207,64.8415233807615,4.7666489100585645,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.571428571428571,0.12380952380952381,0.4,0.03333333333333333,96,140.0,50,200,80,False,True,summer,False,False,6.97848476877011,1.0,2.754991334019868,3.742392174312018
1297822,2022-06-01,"Old Trafford, Manchester",Manchester,13.068431356965174,84.74134575905123,6.40562810386762,0.05,0.0,flat,1.2,1.3,0.7,0.6,10.22672064777328,0.2145748987854251,0.26720647773279355,0.032388663967611336,302,140.0,50,200,80,False,True,summer,False,False,6.825036044422604,0.96,3.105175669219588,3.7350495516129594
1297823,2022-06-01,"Riverside Ground, Chester-le-Street",Chester-le-Street,25.944625206665307,53.119186033092404,3.2189926507355064,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.967213114754099,0.13114754098360656,0.3934426229508197,0.04918032786885246,334,140.0,50,200,80,False,True,summer,False,False,5.894220352468253,1.0,2.7861433467222354,3.314916810331748
1297824,2022-06-01,"The Cooper Associates County Ground, Taunton",Taunton,23.1505836384803,55.25048861091168,4.295025726683104,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.788135593220339,0.211864406779661,0.43220338983050843,0.029661016949152543,435,140.0,50,200,80,False,True,summer,False,False,5.936587939730234,0.96,2.9724723532950574,3.353129646551105
1297825,2022-06-01,"County Ground, Northampton",Northampton,27.006143378246026,59.103852518477844,2.4908272449613227,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.80952380952381,0.20634920634920634,0.23809523809523808,0.07142857142857142,102,140.0,50,200,80,False,True,summer,False,False,6.15397241274076,0.96,2.996349622226457,3.4448588895415955
1297826,2022-06-02,"Edgbaston, Birmingham",Birmingham,13.714291070170843,92.85583267063457,5.120715475059802,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.322448979591837,0.1346938775510204,0.4408163265306122,0.044897959183673466,122,140.0,50,200,80,False,True,summer,False,False,7.038363835560773,1.0,2.836081281515261,3.7825617905273616
1297827,2022-06-02,"Kennington Oval, London",London,15.963015423347935,83.85731798871218,6.035068157440763,0.05,0.0,flat,1.2,1.3,0.7,0.6,9.560165975103734,0.2157676348547718,0.3485477178423237,0.03734439834024896,205,140.0,50,200,80,False,True,summer,False,False,6.996181073258555,0.96,3.0556347048362285,3.793599370270668
1297828,2022-06-02,"Sophia Gardens, Cardiff",Cardiff,14.94799412766844,72.19552594388264,5.2386892026978,0.05,0.0,balanced,1.0,1.0,1.0,1.0,6.053333333333334,0.09777777777777778,0.3466666666666667,0.02666666666666667,387,140.0,50,200,80,False,True,summer,False,False,6.152313550500537,1.0,2.6205646883833866,3.3850383578768923
1297830,2022-06-03,"St Lawrence Ground, Canterbury",Canterbury,25.12222329214427,64.48175370796521,5.047560545404873,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.891566265060241,0.10441767068273092,0.3614457831325301,0.05622489959839357,407,140.0,50,200,80,False,True,summer,False,False,6.745822123693662,1.0,2.76373883887539,3.651076617252543
1297831,2022-06-03,"Old Trafford, Manchester",Manchester,16.776489311630435,77.53180004259895,5.079419698950299,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.421686746987952,0.11646586345381527,0.3373493975903614,0.05220883534136546,302,140.0,50,200,80,False,True,summer,False,False,6.570122873083051,1.0,2.7991809620071004,3.5878853416346406
1297832,2022-06-03,"Headingley, Leeds",Leeds,25.33790680884409,61.946626859647544,6.411889248285236,0.0,0.0,flat,1.2,1.3,0.7,0.6,10.738197424892704,0.2575107296137339,0.30901287553648066,0.034334763948497854,174,140.0,50,200,80,False,True,summer,False,False,6.9134998735238335,0.96,3.1651697298416535,3.7824338953778645
1297833,2022-06-03,"County Ground, New Road, Worcester",Worcester,24.376740758622255,62.6379698587559,5.4514165505327155,0.0,0.0,flat,1.2,1.3,0.7,0.6,10.01593625498008,0.21115537848605578,0.3107569721115538,0.05976095617529881,101,140.0,50,200,80,False,True,summer,False,False,6.659855878906565,0.96,3.0675792133886643,3.661458194240359
1297834,2022-06-03,"County Ground, Hove",Brighton,24.019610829547947,54.450909510336224,4.504514422371174,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.266666666666667,0.19111111111111112,0.4,0.044444444444444446,99,140.0,50,200,80,False,True,summer,False,False,6.025409442945842,1.0,2.8292076109612507,3.3760052993705867
1297835,2022-06-03,"The Cooper Associates County Ground, Taunton",Taunton,25.869037738316152,54.8879788455494,5.08671472512576,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.820754716981131,0.22169811320754718,0.22641509433962262,0.04245283018867924,435,140.0,50,200,80,False,True,summer,False,False,6.348645661134238,0.96,3.016940037811537,3.526846272016003
1297836,2022-06-03,"County Ground, Derby",Derby,22.697249465693794,55.38650771188251,4.904858487846685,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.473684210526315,0.2149122807017544,0.34210526315789475,0.039473684210526314,98,140.0,50,200,80,False,True,summer,False,False,6.020022029732842,0.96,2.9493706240259154,3.38188293669832
1297837,2022-06-04,"The Rose Bowl, Southampton",Southampton,23.195037896027053,51.244488353413736,5.197190097777585,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.024000000000001,0.188,0.28800000000000003,0.08,438,140.0,50,200,80,False,True,summer,False,False,5.921166226828909,0.96,2.894516622682891,3.3313698152681415
1297838,2022-06-05,"St Lawrence Ground, Canterbury",Canterbury,25.242824223182424,60.3432202673426,6.1834090236158215,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.927710843373494,0.13253012048192772,0.3855421686746988,0.060240963855421686,407,140.0,50,200,80,False,True,summer,False,False,6.778125240408538,1.0,2.870583608378203,3.6853668178390557
1297839,2022-06-05,"Edgbaston, Birmingham",Birmingham,13.679977044169297,84.93427706871663,3.4709203105625672,0.05,0.0,flat,1.2,1.3,0.7,0.6,11.584158415841586,0.25742574257425743,0.5940594059405941,0.07920792079207921,122,140.0,50,200,80,False,True,summer,False,False,6.308895619965274,0.96,3.189305403580686,3.545419328702247
1297840,2022-06-05,"County Ground, New Road, Worcester",Worcester,29.492459696531746,53.35094898520587,4.777830631665305,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.327868852459017,0.13934426229508196,0.3934426229508197,0.06557377049180328,101,140.0,50,200,80,False,True,summer,False,False,6.572359545246529,1.0,2.790022839770555,3.5869483860527227
1297841,2022-06-05,"Riverside Ground, Chester-le-Street",Chester-le-Street,26.142173260950013,60.31666551785347,4.683318439855623,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.703703703703703,0.13991769547325103,0.345679012345679,0.0411522633744856,334,140.0,50,200,80,False,True,summer,False,False,6.5667142899588,1.0,2.82704179936625,3.59209407585677
1297842,2022-06-05,"Sophia Gardens, Cardiff",Cardiff,18.443116969922126,85.14134778059596,4.975514643106067,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.8,0.14615384615384616,0.41538461538461535,0.023076923076923078,387,140.0,50,200,80,False,True,summer,False,False,7.096482014643225,1.0,2.8896482014643223,3.816522446150155
1297843,2022-06-06,"Headingley, Leeds",Leeds,25.814857235697538,56.63322718520905,5.026314123505477,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.21774193548387,0.17338709677419356,0.29032258064516125,0.05241935483870968,174,140.0,50,200,80,False,True,summer,False,False,6.418409907531302,0.96,2.963615184301517,3.5440869998728246
1297844,2022-06-07,"Radlett Cricket Club, Radlett",Radlett,24.868768770659287,60.21699418825301,4.890359593319167,0.0,0.0,flat,1.2,1.3,0.7,0.6,8.741116751269034,0.18781725888324874,0.24365482233502536,0.04568527918781726,327,140.0,50,200,80,False,True,summer,False,False,6.475798505142413,0.96,2.921691525641145,3.5586577071851946
1297845,2022-06-07,"Sophia Gardens, Cardiff",Cardiff,14.608900498152925,78.42712987188041,4.714024177131462,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.925,0.15416666666666667,0.325,0.041666666666666664,387,140.0,50,200,80,False,True,summer,False,False,6.325051378835606,1.0,2.8250051378835606,3.4950215791109547
1297846,2022-06-07,"County Ground, Chelmsford",Chelmsford,26.674224596535677,53.88899011465045,4.619960400291792,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.162162162162162,0.12612612612612611,0.32432432432432434,0.06306306306306306,97,140.0,50,200,80,False,True,summer,False,False,6.285864045444448,1.0,2.744802620760661,3.4633061423299116
1297847,2022-06-07,"County Ground, Northampton",Northampton,25.498773047254556,66.30748875239048,5.769078553854584,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.779661016949152,0.13559322033898305,0.3559322033898305,0.06779661016949153,102,140.0,50,200,80,False,True,summer,False,False,7.019067453115897,1.0,2.8798728470065047,3.78360155064766
1297848,2022-06-07,"Grace Road, Leicester",Leicester,25.151182256292113,73.1599389539703,2.8101785375597554,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.506849315068493,0.1232876712328767,0.3561643835616438,0.0639269406392694,145,140.0,50,200,80,False,True,summer,False,False,6.735150880839678,1.0,2.8242000195908172,3.6589003562540343
1297849,2022-06-08,"Headingley, Leeds",Leeds,27.471157144918088,58.23130354925743,5.830719695113123,0.0,0.0,flat,1.2,1.3,0.7,0.6,10.168674698795181,0.2248995983935743,0.3132530120481928,0.05220883534136546,174,140.0,50,200,80,False,True,summer,False,False,6.824824830977306,0.96,3.099349952977249,3.733799922986372
1297850,2022-06-08,"Kennington Oval, London",London,15.268532018689491,75.78862110798374,5.0134261452140825,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.883408071748879,0.15246636771300448,0.26905829596412556,0.03139013452914798,205,140.0,50,200,80,False,True,summer,False,False,6.318969486310953,1.0,2.8202377558059832,3.491635345685578
1297851,2022-06-08,"Riverside Ground, Chester-le-Street",Chester-le-Street,25.46287413162481,59.93345715148283,6.1207559048436,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.075,0.10833333333333334,0.275,0.06666666666666667,334,140.0,50,200,80,False,True,summer,False,False,6.767111451705343,1.0,2.7842111451705343,3.663686809716244
1297852,2022-06-09,"The Rose Bowl, Southampton",Southampton,20.85834276466449,66.80765571135888,3.8053084637991237,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.892561983471074,0.10743801652892562,0.396694214876033,0.05785123966942149,438,140.0,50,200,80,False,True,summer,False,False,6.187278754794217,1.0,2.707984073826529,3.416508316682993
1297853,2022-06-09,"County Ground, Bristol",Bristol,25.904121013411107,51.87658570523476,5.872532033374282,0.0,0.0,flat,1.2,1.3,0.7,0.6,10.661157024793388,0.2727272727272727,0.5950413223140496,0.03305785123966942,96,140.0,50,200,80,False,True,summer,False,False,6.358747793277706,0.96,3.1019904818071096,3.5478972136725044
1297854,2022-06-09,"Lord's, London",London,13.936291934349114,80.30884994237374,4.315838816565245,0.05,0.0,flat,1.2,1.3,0.7,0.6,9.28125,0.20703125,0.3515625,0.0859375,229,140.0,50,200,80,False,True,summer,False,False,6.272239453866647,0.96,2.955348945386665,3.483965570623992
1297855,2022-06-09,"County Ground, Northampton",Northampton,26.382835949179594,52.02079016738425,2.590015432481426,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.743362831858407,0.2345132743362832,0.3451327433628319,0.035398230088495575,102,140.0,50,200,80,False,True,summer,False,False,5.757326189783457,0.96,2.9500689021641864,3.27694425634622
1297856,2022-06-09,"County Ground, Derby",Derby,25.41957288487704,54.66761370902498,5.8919187930253685,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.228813559322033,0.1906779661016949,0.2542372881355932,0.0423728813559322,98,140.0,50,200,80,False,True,summer,False,False,6.453721732544027,0.96,2.9682535291866063,3.5591393988549322
1297857,2022-06-10,"Edgbaston, Birmingham",Birmingham,14.536888376096801,83.72407763591151,4.961923636044512,0.05,0.0,balanced,1.0,1.0,1.0,1.0,6.6063829787234045,0.11702127659574468,0.3191489361702128,0.07446808510638298,122,140.0,50,200,80,False,True,summer,False,False,6.632277446614158,1.0,2.723866042533756,3.5976841871524146
1297858,2022-06-10,"County Ground, New Road, Worcester",Worcester,24.475805633393627,66.00510912694337,5.340707498682396,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.2439024390243905,0.12601626016260162,0.3902439024390244,0.044715447154471545,101,140.0,50,200,80,False,True,summer,False,False,6.8159775194230106,1.0,2.80598799584474,3.6875886069381525
1297859,2022-06-10,"Riverside Ground, Chester-le-Street",Chester-le-Street,25.181780459937237,55.23033771136696,4.6329615350271345,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.444444444444445,0.102880658436214,0.4444444444444444,0.0411522633744856,334,140.0,50,200,80,False,True,summer,False,False,6.206287238567498,1.0,2.665073168301194,3.4155295290872383
1297860,2022-06-10,"Sophia Gardens, Cardiff",Cardiff,18.059204031949385,74.96604378470201,5.66643117724613,0.05,0.0,balanced,1.0,1.0,1.0,1.0,6.395061728395062,0.11522633744855967,0.345679012345679,0.02880658436213992,387,140.0,50,200,80,False,True,summer,False,False,6.687508827879266,1.0,2.7082570556274326,3.6166549422771928
1297861,2022-06-10,"County Ground, Hove",Brighton,22.05072316666323,62.13123328530636,5.747353907563976,0.0,0.0,balanced,1.0,1.0,1.0,1.0,6.975609756097561,0.14227642276422764,0.3902439024390244,0.06097560975609756,99,140.0,50,200,80,False,True,summer,False,False,6.461104762444435,1.0,2.7436714518542,3.5331761953486143
1297862,2022-06-10,"County Ground, Chelmsford",Chelmsford,20.755663836234845,56.77537321050044,6.3775471038796905,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.840336134453782,0.15546218487394958,0.40336134453781514,0.05042016806722689,97,140.0,50,200,80,False,True,summer,False,False,6.189844464924445,1.0,2.803018059937823,3.4365413979573427
1297863,2022-06-10,"The Cooper Associates County Ground, Taunton",Taunton,22.954401837337063,54.3931112307816,5.020547036865719,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.110204081632652,0.1673469387755102,0.39183673469387753,0.0326530612244898,435,140.0,50,200,80,False,True,summer,False,False,6.01920515264593,0.96,2.912940923427858,3.3742702457439435
1297864,2022-06-10,"Grace Road, Leicester",Leicester,25.91188356162857,63.36483960066341,5.069556921269995,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.575757575757576,0.16666666666666666,0.45454545454545453,0.050505050505050504,145,140.0,50,200,80,False,True,summer,False,False,6.773341720450027,1.0,2.83490992962076,3.676318674104163
1297865,2022-06-17,"The Rose Bowl, Southampton",Southampton,26.129574338626096,49.37884064902325,4.2910384798689964,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.165354330708661,0.18110236220472442,0.25984251968503935,0.05905511811023622,438,140.0,50,200,80,False,True,summer,False,False,5.940107162287572,0.96,2.9105461492996234,3.3421520947749537
1297866,2022-06-17,"Kennington Oval, London",London,17.065697463864662,79.60409313323441,5.046648913130211,0.05,0.0,flat,1.2,1.3,0.7,0.6,8.536363636363637,0.17272727272727273,0.30000000000000004,0.05454545454545454,205,140.0,50,200,80,False,True,summer,False,False,6.69610418567423,0.96,2.923246782203787,3.6470910307104494
1297867,2022-06-17,"Riverside Ground, Chester-le-Street",Chester-le-Street,24.85332828263755,60.29456061973217,4.44320634675946,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.120481927710843,0.14056224899598393,0.3132530120481928,0.04819277108433735,334,140.0,50,200,80,False,True,summer,False,False,6.388702128602256,1.0,2.85091840563131,3.525664532567165
1297868,2022-06-17,"County Ground, Chelmsford",Chelmsford,22.82499283503521,67.19322223010641,4.333287976354835,0.0,0.0,flat,1.2,1.3,0.7,0.6,11.357142857142858,0.2698412698412698,0.30952380952380953,0.06349206349206349,97,140.0,50,200,80,False,True,summer,False,False,6.508817990279809,0.96,3.1865960847422663,3.624846413060377
1297869,2022-06-17,"The Cooper Associates County Ground, Taunton",Taunton,23.5006625854665,60.9174451510924,4.807160298159586,0.0,0.0,flat,1.2,1.3,0.7,0.6,8.698795180722891,0.1686746987951807,0.3373493975903614,0.05220883534136546,435,140.0,50,200,80,False,True,summer,False,False,6.357370575733189,0.96,2.905616575645608,3.508071545422397
1297870,2022-06-17,"County Ground, Northampton",Northampton,25.09526360344839,70.15366964526146,3.4411382849932695,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.11453744493392,0.14977973568281938,0.2643171806167401,0.05726872246696035,102,140.0,50,200,80,False,True,summer,False,False,6.705437499606567,1.0,2.8819974944540485,3.6585744987334365
1297871,2022-06-17,"Trent Bridge, Nottingham",Nottingham,25.47077969879613,52.17819202698586,6.761313248828958,0.0,0.0,flat,1.2,1.3,0.7,0.6,11.723849372384937,0.29707112970711297,0.301255230125523,0.0502092050209205,451,140.0,50,200,80,False,True,summer,False,False,6.5082502209946975,0.96,3.2232099593379635,3.631942080265472
1297872,2022-06-17,"Grace Road, Leicester",Leicester,29.15004010262511,60.416919072939905,5.6337273132863865,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.163265306122449,0.14795918367346939,0.33673469387755106,0.03571428571428571,145,140.0,50,200,80,False,True,summer,False,False,7.062595426566784,1.0,2.822586073268923,3.789555385280498
1297874,2022-06-18,"Queen's Park, Chesterfield",Chesterfield,25.74601759637409,62.63048322909331,4.180580422733826,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.180327868852459,0.18579234972677597,0.45901639344262296,0.0546448087431694,320,140.0,50,200,80,False,True,summer,False,False,6.54224200563884,0.96,2.9722569874491294,3.595348199745362
1297876,2022-06-19,"The Rose Bowl, Southampton",Southampton,25.268010223711208,53.98880897492096,5.26195882454674,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.390243902439025,0.15040650406504066,0.3170731707317073,0.08130081300813008,438,140.0,50,200,80,False,True,summer,False,False,6.278633236026517,1.0,2.766887713846554,3.4648308371799175
1297877,2022-06-19,"Edgbaston, Birmingham",Birmingham,15.642557639571752,82.29462860292102,4.7174023990027525,0.05,0.0,balanced,1.0,1.0,1.0,1.0,8.179487179487179,0.1581196581196581,0.2564102564102564,0.038461538461538464,122,140.0,50,200,80,False,True,summer,False,False,6.622467673903777,1.0,2.8801954853390956,3.62502616662933
1297878,2022-06-19,"Lord's, London",London,13.609470083427416,84.3417346815287,3.8581877795076447,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.159663865546219,0.1092436974789916,0.3025210084033614,0.07563025210084033,229,140.0,50,200,80,False,True,summer,False,False,6.349671298320706,1.0,2.7509335163866924,3.490055222605621
1297879,2022-06-19,"Riverside Ground, Chester-le-Street",Chester-le-Street,23.42636032456566,60.05346883905935,4.36997246762294,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.044642857142857,0.10267857142857142,0.5089285714285714,0.04017857142857143,334,140.0,50,200,80,False,True,summer,False,False,6.219303967934122,1.0,2.726394682507698,3.4330005236751884
1297880,2022-06-19,"Sophia Gardens, Cardiff",Cardiff,11.374003041306398,81.75605563538265,4.10591170774193,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.468879668049793,0.14522821576763487,0.3485477178423237,0.058091286307053944,387,140.0,50,200,80,False,True,summer,False,False,6.046385427448159,1.0,2.7515265095497954,3.368859472889223
1297881,2022-06-19,"Stanley Park, Blackpool",Blackpool,26.73735611921808,58.10888409820331,4.629005008298261,0.0,0.0,flat,1.2,1.3,0.7,0.6,8.925619834710742,0.1859504132231405,0.2727272727272727,0.06198347107438017,409,140.0,50,200,80,False,True,summer,False,False,6.504980818491626,0.96,2.9430600653202372,3.574604340460698
1297882,2022-06-19,"County Ground, Chelmsford",Chelmsford,24.701951067189345,65.23144965888766,5.616930794918663,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.711864406779661,0.21610169491525424,0.17796610169491525,0.06779661016949153,97,140.0,50,200,80,False,True,summer,False,False,6.85515374864705,0.96,3.056701815542671,3.737401862567354
1297883,2022-06-21,"St Lawrence Ground, Canterbury",Canterbury,26.790045876727543,57.237053048851756,3.0491679314632734,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.166666666666666,0.17063492063492064,0.21428571428571427,0.07539682539682539,407,140.0,50,200,80,False,True,summer,False,False,6.150690826407996,0.96,2.931735749307466,3.430623480424692
1297884,2022-06-21,"Kennington Oval, London",London,12.213932066706231,84.37007221875608,6.232463605454631,0.05,0.0,balanced,1.0,1.0,1.0,1.0,6.936000000000001,0.124,0.36000000000000004,0.064,205,140.0,50,200,80,False,True,summer,False,False,6.686389538699355,1.0,2.7622389538699355,3.627003606253729
1297885,2022-06-21,"Sophia Gardens, Cardiff",Cardiff,16.887293130709526,80.84639919438193,5.117056438038672,0.05,0.0,flat,1.2,1.3,0.7,0.6,9.572093023255814,0.20930232558139536,0.2511627906976744,0.06511627906976744,387,140.0,50,200,80,False,True,summer,False,False,6.754460560397784,0.96,3.0326553583653597,3.6923152958321857
1297886,2022-06-21,"County Ground, Derby",Derby,22.923520242640475,52.72498062406209,5.341663851243067,0.0,0.0,flat,1.2,1.3,0.7,0.6,9.21951219512195,0.18699186991869918,0.2682926829268293,0.07317073170731707,98,140.0,50,200,80,False,True,summer,False,False,5.996933825715765,0.96,2.9216446020837714,3.3671024507030607
1297887,2022-06-21,"Trent Bridge, Nottingham",Nottingham,21.768067014134658,51.014913802917576,3.7932149244667697,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.1755102040816325,0.1346938775510204,0.4897959183673469,0.04081632653061224,451,140.0,50,200,80,False,True,summer,False,False,5.486195376452699,1.0,2.666170558053433,3.1277122621917663
1297888,2022-06-22,"County Ground, Northampton",Northampton,23.286220722884803,63.353292102947016,5.633140542679861,0.0,0.0,flat,1.2,1.3,0.7,0.6,10.512396694214875,0.25206611570247933,0.24793388429752064,0.05371900826446281,102,140.0,50,200,80,False,True,summer,False,False,6.622914785971804,0.96,3.1135311480186676,3.655872143992455
1297889,2022-06-23,"Lord's, London",London,18.267471523882254,89.11604882560886,5.170260962350552,0.05,0.0,balanced,1.0,1.0,1.0,1.0,7.341463414634147,0.12601626016260162,0.34146341463414637,0.056910569105691054,229,140.0,50,200,80,False,True,summer,False,False,7.316601786138779,1.0,2.8658065200772924,3.8998020184709703
1297890,2022-06-23,"County Ground, New Road, Worcester",Worcester,24.045691187495898,63.89767395925068,4.411395402669799,0.0,0.0,balanced,1.0,1.0,1.0,1.0,8.284403669724771,0.1651376146788991,0.2752293577981651,0.06880733944954129,101,140.0,50,200,80,False,True,summer,False,False,6.4817318972460845,1.0,2.8766135566970856,3.568015470237851
1297891,2022-06-23,"Stanley Park, Blackpool",Blackpool,26.165492937751303,51.8791619341969,3.181712742617771,0.0,0.0,balanced,1.0,1.0,1.0,1.0,7.528301886792453,0.16037735849056603,0.33962264150943394,0.009433962264150943,409,140.0,50,200,80,False,True,summer,False,False,5.84684993900853,1.0,2.7375151825800983,3.286243012119432
